Date,Open,Close,Change,Quote,Low,High,Volume,Turnover,Rate
2014-05-14,2049.27,2047.91,-2.82,-0.14%,2042.74,2056.57,72011128,5645529.00,-
2014-05-13,2055.08,2050.73,-2.14,-0.10%,2043.55,2061.06,97223384,7374172.00,-
2014-05-12,2022.93,2052.87,41.74,2.08%,2016.64,2055.51,115742072,8809701.00,-
2014-05-09,2016.50,2011.14,-4.14,-0.21%,2001.30,2020.45,76224248,5750538.00,-
2014-05-08,2006.85,2015.27,5.19,0.26%,2005.69,2036.94,77865392,5952937.00,-
2014-05-07,2023.15,2010.08,-17.96,-0.89%,2008.45,2024.63,74360192,5755805.50,-
2014-05-06,2024.26,2028.04,0.68,0.03%,2021.48,2038.70,74609416,5754811.00,-
2014-05-05,2022.18,2027.35,1.00,0.05%,2007.35,2028.96,79933392,6009349.00,-
2014-04-30,2020.44,2026.36,6.02,0.30%,2016.58,2029.54,74528576,5767735.50,-
2014-04-29,2001.90,2020.34,16.85,0.84%,1997.64,2021.68,76221280,5677648.50,-
2014-04-28,2033.34,2003.49,-33.03,-1.62%,2000.14,2035.99,89795264,6854149.50,-
2014-04-25,2060.54,2036.52,-20.51,-1.00%,2035.57,2065.64,93042328,7415587.50,-
2014-04-24,2064.16,2057.03,-10.35,-0.50%,2056.19,2075.76,78185952,6440753.00,-
2014-04-23,2068.08,2067.38,-5.45,-0.26%,2059.11,2076.35,78531520,6615617.00,-
2014-04-22,2062.79,2072.83,7.00,0.34%,2047.33,2073.66,98719880,8246810.00,-
2014-04-21,2085.98,2065.83,-31.92,-1.52%,2065.23,2103.08,96378368,8165455.50,-
2014-04-18,2091.48,2097.75,-1.14,-0.05%,2081.19,2099.64,88155696,7255598.00,-
2014-04-17,2108.95,2098.89,-6.24,-0.30%,2095.71,2110.72,89896328,7425703.00,-
2014-04-16,2097.21,2105.12,3.52,0.17%,2092.16,2112.05,89361656,7509948.00,-
2014-04-15,2125.90,2101.60,-29.94,-1.40%,2098.15,2125.90,107531152,9113536.00,-
2014-04-14,2127.41,2131.54,1.00,0.05%,2116.61,2134.43,102077848,8659172.00,-
2014-04-11,2130.37,2130.54,-3.76,-0.18%,2120.18,2138.65,131768360,11163681.00,-
2014-04-10,2105.88,2134.30,29.06,1.38%,2098.08,2146.67,156789600,12984235.00,-
2014-04-09,2100.65,2105.24,6.95,0.33%,2095.64,2108.75,105340464,8736678.00,-
2014-04-08,2054.53,2098.28,39.45,1.92%,2052.90,2102.45,133370984,10796636.00,-
2014-04-04,2037.55,2058.83,15.13,0.74%,2035.22,2060.10,83189056,6636864.50,-
2014-04-03,2063.50,2043.70,-15.29,-0.74%,2037.45,2066.01,108618424,7948090.00,-
2014-04-02,2049.42,2058.99,11.53,0.56%,2046.74,2060.78,102658528,7794064.00,-
2014-04-01,2031.01,2047.46,14.15,0.70%,2028.10,2050.68,83286576,6451264.00,-
2014-03-31,2043.05,2033.31,-8.41,-0.41%,2024.19,2048.13,94356528,7157369.00,-
2014-03-28,2046.85,2041.71,-4.88,-0.24%,2035.24,2060.13,121681960,9422196.00,-
2014-03-27,2060.81,2046.59,-17.08,-0.83%,2042.71,2073.98,119149376,9499646.00,-
2014-03-26,2070.57,2063.67,-3.64,-0.18%,2057.65,2074.57,102611120,8046344.50,-
2014-03-25,2063.32,2067.31,1.03,0.05%,2057.49,2079.55,131822232,10017366.00,-
2014-03-24,2050.83,2066.28,18.66,0.91%,2043.33,2074.06,147700080,11024450.00,-
2014-03-21,1987.68,2047.62,54.14,2.72%,1986.07,2052.47,144477648,10943807.00,-
2014-03-20,2017.22,1993.48,-28.26,-1.40%,1993.00,2030.85,110333048,8863098.00,-
2014-03-19,2019.98,2021.73,-3.46,-0.17%,2002.44,2022.18,95180800,7947324.00,-
2014-03-18,2026.22,2025.20,1.52,0.08%,2020.41,2034.92,96777192,8358045.50,-
2014-03-17,2009.88,2023.67,19.33,0.96%,1999.25,2024.37,86250376,7201778.00,-
2014-03-14,2008.82,2004.34,-14.77,-0.73%,1990.98,2017.91,87775112,6992589.00,-
2014-03-13,2000.69,2019.11,21.42,1.07%,1996.53,2029.12,100978112,7797906.00,-
2014-03-12,1996.24,1997.69,-3.46,-0.17%,1974.38,2011.06,101361712,7929307.00,-
2014-03-11,1994.42,2001.16,2.09,0.10%,1985.60,2008.07,92705272,7687033.00,-
2014-03-10,2042.35,1999.06,-58.84,-2.86%,1995.55,2042.63,115696672,9503299.00,-
2014-03-07,2058.38,2057.91,-1.67,-0.08%,2050.47,2079.49,103709544,8933214.00,-
2014-03-06,2050.03,2059.58,6.49,0.32%,2030.95,2065.79,109290136,9256145.00,-
2014-03-05,2073.29,2053.08,-18.39,-0.89%,2050.18,2074.81,107733088,9162333.00,-
2014-03-04,2068.11,2071.47,-3.76,-0.18%,2050.12,2074.02,115925792,10111631.00,-
2014-03-03,2052.07,2075.24,18.93,0.92%,2047.07,2078.33,127460896,10498060.00,-
2014-02-28,2040.62,2056.30,8.95,0.44%,2020.94,2058.49,111637904,9568408.00,-
2014-02-27,2045.10,2047.35,6.10,0.30%,2036.39,2068.31,132163848,11287575.00,-
2014-02-26,2026.61,2041.25,7.04,0.35%,2014.38,2041.63,110112688,9611771.00,-
2014-02-25,2077.28,2034.22,-42.47,-2.04%,2026.54,2087.62,140132976,12782383.00,-
2014-02-24,2099.72,2076.69,-37.01,-1.75%,2058.79,2099.72,123555304,10720245.00,-
2014-02-21,2131.59,2113.69,-25.09,-1.17%,2098.33,2132.70,117662648,9951429.00,-
2014-02-20,2152.89,2138.78,-3.77,-0.18%,2136.48,2177.98,157052272,13093844.00,-
2014-02-19,2116.92,2142.55,23.49,1.11%,2111.17,2152.96,151261248,12781845.00,-
2014-02-18,2134.14,2119.07,-16.35,-0.77%,2113.13,2134.14,142869312,12978697.00,-
2014-02-17,2124.88,2135.42,19.57,0.92%,2117.69,2136.45,140244432,12621375.00,-
2014-02-14,2097.32,2115.85,17.45,0.83%,2095.09,2116.19,111517952,9739967.00,-
2014-02-13,2106.93,2098.40,-11.55,-0.55%,2096.97,2122.83,146532640,12437706.00,-
2014-02-12,2103.83,2109.96,6.28,0.30%,2096.51,2110.90,126333184,11080407.00,-
2014-02-11,2086.18,2103.67,17.60,0.84%,2082.52,2111.06,142211328,12526677.00,-
2014-02-10,2049.98,2086.07,41.57,2.03%,2049.98,2087.98,124331840,11272292.00,-
2014-02-07,2022.32,2044.50,11.41,0.56%,2014.70,2044.73,73598752,6782992.50,-
2014-01-30,2045.93,2033.08,-16.83,-0.82%,2031.47,2045.93,62615184,5826450.00,-
2014-01-29,2042.18,2049.91,11.40,0.56%,2039.77,2051.58,73865464,6769412.50,-
2014-01-28,2036.40,2038.51,5.21,0.26%,2026.99,2047.13,72529048,6575160.50,-
2014-01-27,2044.27,2033.30,-21.09,-1.03%,2029.63,2044.85,88815424,8191421.50,-
2014-01-24,2037.67,2054.39,12.21,0.60%,2034.45,2060.99,92947920,8234618.00,-
2014-01-23,2048.33,2042.18,-9.57,-0.47%,2039.05,2052.53,84210584,7608332.50,-
2014-01-22,2009.97,2051.75,43.44,2.16%,2008.93,2052.34,98892848,8412666.00,-
2014-01-21,1992.02,2008.31,17.06,0.86%,1992.02,2014.15,59844912,5201792.00,-
2014-01-20,2001.89,1991.25,-13.70,-0.68%,1984.82,2005.94,56271248,4829878.50,-
2014-01-17,2017.52,2004.95,-18.75,-0.93%,2001.33,2017.87,67305720,5703956.50,-
2014-01-16,2022.54,2023.70,0.35,0.02%,2014.41,2034.71,72755720,6282976.00,-
2014-01-15,2024.23,2023.35,-3.49,-0.17%,2010.20,2027.41,67436224,5774036.00,-
2014-01-14,2007.16,2026.84,17.28,0.86%,2001.14,2027.43,70366616,5668762.50,-
2014-01-13,2014.98,2009.56,-3.73,-0.19%,2000.40,2027.18,66544780,5561675.00,-
2014-01-10,2023.54,2013.30,-14.32,-0.71%,2008.01,2029.30,75616120,6104455.00,-
2014-01-09,2041.77,2027.62,-16.72,-0.82%,2026.45,2057.20,75941880,6760566.50,-
2014-01-08,2047.26,2044.34,-2.98,-0.15%,2037.11,2062.95,71647368,6294143.00,-
2014-01-07,2034.22,2047.32,1.61,0.08%,2029.25,2052.28,63402936,5463864.00,-
2014-01-06,2078.68,2045.71,-37.43,-1.80%,2034.01,2078.68,89587608,7289540.00,-
2014-01-03,2101.54,2083.14,-26.25,-1.24%,2075.90,2102.17,84497240,7237223.00,-
2014-01-02,2112.13,2109.39,-6.59,-0.31%,2101.02,2113.11,68485480,6192135.50,-
2013-12-31,2090.68,2115.98,18.45,0.88%,2087.42,2120.27,80474376,7145628.50,-
2013-12-30,2108.88,2097.53,-3.72,-0.18%,2095.06,2112.01,74085056,6303894.50,-
2013-12-27,2074.59,2101.25,28.15,1.36%,2069.59,2110.36,76756832,6639444.50,-
2013-12-26,2102.66,2073.10,-33.26,-1.58%,2070.55,2102.66,78541408,6676712.00,-
2013-12-25,2095.02,2106.35,13.45,0.64%,2088.30,2107.23,65139096,5813684.50,-
2013-12-24,2094.07,2092.91,3.20,0.15%,2079.81,2111.80,70251472,6169707.00,-
2013-12-23,2089.54,2089.71,4.91,0.24%,2068.54,2099.52,68146640,5843562.50,-
2013-12-20,2128.37,2084.79,-43.00,-2.02%,2082.85,2131.74,86775216,7219820.00,-
2013-12-19,2153.67,2127.79,-20.49,-0.95%,2126.25,2159.14,73123480,6149694.50,-
2013-12-18,2150.41,2148.28,-2.79,-0.13%,2142.62,2156.59,64173584,5542059.50,-
2013-12-17,2161.54,2151.08,-9.78,-0.45%,2146.31,2165.54,78578936,6692160.00,-
2013-12-16,2197.23,2160.86,-35.21,-1.60%,2159.99,2201.70,101387592,8642295.00,-
2013-12-13,2188.26,2196.07,-6.72,-0.31%,2183.84,2204.64,85101008,7263750.50,-
2013-12-12,2199.32,2202.80,-1.37,-0.06%,2194.90,2214.55,86108672,7600333.00,-
2013-12-11,2228.63,2204.17,-33.33,-1.49%,2193.16,2228.63,109473144,9438930.00,-
2013-12-10,2239.86,2237.49,-0.71,-0.03%,2231.68,2250.50,109043128,9555630.00,-
2013-12-09,2241.79,2238.20,1.09,0.05%,2231.73,2249.17,93273640,8443248.00,-
2013-12-06,2242.56,2237.11,-9.96,-0.44%,2228.63,2248.15,103700928,9225476.00,-
2013-12-05,2252.72,2247.06,-4.70,-0.21%,2239.14,2255.26,122048408,10583731.00,-
2013-12-04,2219.97,2251.76,29.09,1.31%,2215.92,2260.87,157292944,13549794.00,-
2013-12-03,2196.82,2222.67,15.30,0.69%,2193.25,2227.93,113506408,10077666.00,-
2013-12-02,2203.12,2207.37,-13.13,-0.59%,2172.63,2231.92,174282000,15193616.00,-
2013-11-29,2221.62,2220.50,1.13,0.05%,2212.26,2224.94,106959056,9783402.00,-
2013-11-28,2204.38,2219.37,18.30,0.83%,2202.62,2234.39,134456784,11964544.00,-
2013-11-27,2181.73,2201.07,18.00,0.82%,2176.85,2207.62,115384416,10216349.00,-
2013-11-26,2184.33,2183.07,-3.04,-0.14%,2176.18,2192.58,100460832,8453664.00,-
2013-11-25,2186.06,2186.11,-10.26,-0.47%,2181.42,2209.15,108282656,9674732.00,-
2013-11-22,2206.47,2196.38,-9.39,-0.43%,2188.77,2211.07,113866456,10245020.00,-
2013-11-21,2197.01,2205.77,-0.85,-0.04%,2177.74,2206.53,137245504,12000500.00,-
2013-11-20,2201.47,2206.61,13.49,0.62%,2186.64,2207.10,118961856,10482042.00,-
2013-11-19,2198.32,2193.12,-4.09,-0.19%,2186.11,2203.30,125082304,11594188.00,-
2013-11-18,2147.37,2197.22,61.39,2.87%,2143.77,2198.32,157502704,14324623.00,-
2013-11-15,2100.90,2135.83,35.32,1.68%,2100.79,2153.21,125894520,11336446.00,-
2013-11-14,2087.12,2100.51,12.56,0.60%,2078.99,2102.38,83799376,7208988.50,-
2013-11-13,2117.89,2087.94,-38.83,-1.83%,2086.01,2117.91,88257096,7337606.50,-
2013-11-12,2110.72,2126.77,17.30,0.82%,2108.40,2127.94,79446736,6795127.00,-
2013-11-11,2103.30,2109.47,3.34,0.16%,2093.63,2117.28,69678304,5993406.00,-
2013-11-08,2120.92,2106.13,-23.27,-1.09%,2103.51,2128.58,83096856,7032521.50,-
2013-11-07,2136.63,2129.40,-10.21,-0.48%,2119.19,2141.60,81842608,7017747.50,-
2013-11-06,2149.39,2139.61,-17.63,-0.82%,2138.78,2166.17,100487344,8654713.00,-
2013-11-05,2139.84,2157.24,7.61,0.35%,2124.84,2158.15,91900024,7796332.00,-
2013-11-04,2156.09,2149.63,0.07,0.00%,2143.21,2160.58,76147944,6630600.00,-
2013-11-01,2139.88,2149.56,7.95,0.37%,2132.63,2157.31,89118472,7627186.00,-
2013-10-31,2155.51,2141.61,-18.85,-0.87%,2137.47,2155.51,108063016,8863883.00,-
2013-10-30,2126.69,2160.46,31.60,1.48%,2121.84,2161.94,119643360,9523375.00,-
2013-10-29,2135.23,2128.86,-5.00,-0.23%,2093.20,2163.66,143092800,11734775.00,-
2013-10-28,2135.88,2133.87,0.91,0.04%,2123.07,2140.96,88401328,7788933.00,-
2013-10-25,2163.69,2132.96,-31.37,-1.45%,2122.68,2170.61,113924512,9967170.00,-
2013-10-24,2178.82,2164.32,-18.78,-0.86%,2159.87,2183.41,103008952,9000187.00,-
2013-10-23,2213.27,2183.11,-27.54,-1.25%,2177.73,2226.85,146347088,12578986.00,-
2013-10-22,2227.34,2210.65,-18.58,-0.83%,2204.24,2227.34,149132832,13499487.00,-
2013-10-21,2198.11,2229.24,35.46,1.62%,2190.39,2230.28,136694400,12393634.00,-
2013-10-18,2188.71,2193.78,5.24,0.24%,2184.36,2203.29,103724624,9081418.00,-
2013-10-17,2201.71,2188.54,-4.53,-0.21%,2183.25,2211.03,126767944,11313885.00,-
2013-10-16,2228.11,2193.07,-40.34,-1.81%,2183.40,2228.11,154638640,13816550.00,-
2013-10-15,2237.93,2233.41,-4.36,-0.19%,2221.14,2240.25,153722832,13854163.00,-
2013-10-14,2232.22,2237.77,9.63,0.43%,2226.40,2242.98,165983392,15162694.00,-
2013-10-11,2201.41,2228.15,37.22,1.70%,2200.53,2228.87,156892176,14227194.00,-
2013-10-10,2214.41,2190.93,-20.84,-0.94%,2186.48,2214.59,149775888,13657515.00,-
2013-10-09,2191.39,2211.77,13.57,0.62%,2185.18,2212.35,130871736,11796614.00,-
2013-10-08,2171.90,2198.20,23.53,1.08%,2161.49,2200.02,126710200,11499202.00,-
2013-09-30,2167.73,2174.67,14.64,0.68%,2165.16,2176.30,92810080,8898276.00,-
2013-09-27,2150.96,2160.03,4.22,0.20%,2149.59,2165.78,105401784,9781168.00,-
2013-09-26,2192.23,2155.81,-42.71,-1.94%,2154.72,2192.23,140415344,12568036.00,-
2013-09-25,2206.23,2198.51,-9.02,-0.41%,2193.72,2217.97,160212768,14377999.00,-
2013-09-24,2219.47,2207.53,-13.51,-0.61%,2187.24,2219.54,160415056,14333095.00,-
2013-09-23,2199.36,2221.04,29.19,1.33%,2198.34,2223.07,133174856,12146826.00,-
2013-09-18,2185.94,2191.85,6.29,0.29%,2172.04,2195.90,115111888,10133309.00,-
2013-09-17,2230.39,2185.56,-45.84,-2.05%,2184.92,2230.93,154542544,13246043.00,-
2013-09-16,2244.46,2231.40,-4.82,-0.22%,2226.17,2248.47,154884032,13358064.00,-
2013-09-13,2251.46,2236.22,-19.39,-0.86%,2228.48,2259.42,171984224,14060013.00,-
2013-09-12,2236.17,2255.60,14.34,0.64%,2226.29,2270.27,209715120,16730058.00,-
2013-09-11,2244.96,2241.27,3.28,0.15%,2233.00,2258.07,244349456,19542764.00,-
2013-09-10,2214.81,2237.98,25.47,1.15%,2202.82,2238.55,237206656,19108388.00,-
2013-09-09,2151.35,2212.52,72.52,3.39%,2151.35,2218.53,219427088,17888174.00,-
2013-09-06,2119.33,2139.99,17.56,0.83%,2119.02,2143.24,143260656,11915234.00,-
2013-09-05,2125.25,2122.43,-5.19,-0.24%,2115.24,2127.85,126544104,10577650.00,-
2013-09-04,2121.68,2127.62,4.51,0.21%,2115.75,2133.00,142000384,11645742.00,-
2013-09-03,2100.45,2123.11,24.66,1.18%,2095.46,2123.85,138893184,11242123.00,-
2013-09-02,2104.09,2098.45,0.07,0.00%,2078.46,2108.68,149158528,12108466.00,-
2013-08-30,2097.22,2098.38,1.16,0.06%,2089.09,2114.39,170075648,13205568.00,-
2013-08-29,2108.44,2097.23,-4.07,-0.19%,2088.24,2110.89,133268224,10525933.00,-
2013-08-28,2092.31,2101.30,-2.27,-0.11%,2080.86,2113.82,161392032,13223910.00,-
2013-08-27,2095.44,2103.57,7.09,0.34%,2090.43,2105.38,126341968,10459162.00,-
2013-08-26,2061.42,2096.47,39.02,1.90%,2056.13,2097.34,119932648,9915790.00,-
2013-08-23,2075.93,2057.46,-9.67,-0.47%,2029.36,2079.85,112426352,9457163.00,-
2013-08-22,2069.31,2067.12,-5.84,-0.28%,2062.37,2083.33,90928304,7601837.50,-
2013-08-21,2076.27,2072.96,0.37,0.02%,2056.91,2076.32,87445992,7286072.00,-
2013-08-20,2081.97,2072.59,-13.01,-0.62%,2066.07,2098.98,107381768,8911793.00,-
2013-08-19,2055.13,2085.60,17.15,0.83%,2052.70,2091.13,97446776,8150139.00,-
2013-08-16,2075.98,2068.45,-13.43,-0.64%,2061.65,2198.85,153063328,12312513.00,-
2013-08-15,2099.28,2081.88,-18.26,-0.87%,2079.97,2108.41,99396656,8473566.00,-
2013-08-14,2109.23,2100.14,-6.02,-0.29%,2093.04,2122.97,114437808,9579117.00,-
2013-08-13,2101.32,2106.16,4.87,0.23%,2093.80,2106.40,117708872,9643037.00,-
2013-08-12,2058.42,2101.28,49.05,2.39%,2055.72,2102.35,135128976,11648971.00,-
2013-08-09,2052.24,2052.24,7.34,0.36%,2030.13,2061.71,95316416,8303602.00,-
2013-08-08,2044.44,2044.90,-1.88,-0.09%,2037.25,2058.56,84133288,7195492.50,-
2013-08-07,2056.37,2046.78,-13.72,-0.67%,2043.75,2069.56,107712592,9126031.00,-
2013-08-06,2043.65,2060.50,10.02,0.49%,2034.96,2066.74,105580976,8869056.00,-
2013-08-05,2031.72,2050.48,21.06,1.04%,2025.23,2050.91,85517968,7327709.50,-
2013-08-02,2039.51,2029.42,0.35,0.02%,2025.65,2047.08,93592768,7890625.50,-
2013-08-01,2000.82,2029.07,35.27,1.77%,1997.06,2029.93,91256688,7739528.00,-
2013-07-31,2000.79,1993.80,3.74,0.19%,1987.88,2015.47,70160608,5939433.50,-
2013-07-30,1981.45,1990.06,13.76,0.70%,1965.36,2006.23,77219784,6615786.50,-
2013-07-29,1997.84,1976.31,-34.54,-1.72%,1969.85,1997.84,78683272,6586698.00,-
2013-07-26,2013.19,2010.85,-10.32,-0.51%,2000.80,2021.57,73800424,6553862.00,-
2013-07-25,2037.34,2021.17,-12.16,-0.60%,2016.43,2045.36,98545368,8624951.00,-
2013-07-24,2035.69,2033.33,-10.55,-0.52%,2010.42,2042.77,106655776,9370058.00,-
2013-07-23,2008.95,2043.88,39.11,1.95%,2005.09,2051.53,109517360,9271126.00,-
2013-07-22,1977.73,2004.76,12.11,0.61%,1970.64,2005.47,82922192,6964950.50,-
2013-07-19,2025.32,1992.65,-30.75,-1.52%,1990.25,2035.22,104577568,8748152.00,-
2013-07-18,2038.40,2023.40,-21.53,-1.05%,2016.90,2043.37,92132048,7661853.00,-
2013-07-17,2061.19,2044.92,-20.80,-1.01%,2043.23,2075.81,103251320,8799397.00,-
2013-07-16,2054.60,2065.72,6.33,0.31%,2038.54,2066.36,96737400,8287090.50,-
2013-07-15,2046.12,2059.39,19.90,0.98%,2037.25,2076.67,101470360,8802334.00,-
2013-07-12,2068.04,2039.49,-33.50,-1.62%,2036.05,2074.86,121174176,10297265.00,-
2013-07-11,2011.02,2072.99,64.86,3.23%,2010.40,2092.87,159970768,13104907.00,-
2013-07-10,1962.84,2008.13,42.67,2.17%,1960.28,2009.36,89797984,7280781.00,-
2013-07-09,1953.60,1965.45,7.18,0.37%,1946.37,1969.15,64538732,5222318.50,-
2013-07-08,1983.21,1958.27,-48.93,-2.44%,1953.12,1983.21,84136488,6718783.50,-
2013-07-05,2006.19,2007.20,1.10,0.05%,2002.37,2021.54,91345224,7513750.50,-
2013-07-04,1982.87,2006.10,11.83,0.59%,1974.10,2022.14,100394176,8268549.50,-
2013-07-03,1996.51,1994.27,-12.29,-0.61%,1965.52,1996.54,93466472,7668243.50,-
2013-07-02,1992.89,2006.56,11.32,0.57%,1978.43,2007.62,86415424,7398084.50,-
2013-07-01,1965.99,1995.24,16.04,0.81%,1957.57,1995.92,78051392,6271181.00,-
2013-06-28,1935.52,1979.21,29.19,1.50%,1925.65,1987.98,100737968,7751387.50,-
2013-06-27,1955.13,1950.01,-1.48,-0.08%,1942.37,1980.54,105813320,8426041.00,-
2013-06-26,1954.47,1951.49,-8.01,-0.41%,1922.82,1959.16,101192528,8089269.00,-
2013-06-25,1948.31,1959.51,-3.73,-0.19%,1849.65,1963.57,138158528,10474363.00,-
2013-06-24,2068.86,1963.23,-109.86,-5.30%,1958.40,2068.86,109198216,8796984.00,-
2013-06-21,2058.98,2073.09,-10.93,-0.52%,2042.88,2085.86,79673224,6744006.50,-
2013-06-20,2132.81,2084.02,-59.43,-2.77%,2082.82,2132.81,77787928,6816454.00,-
2013-06-19,2150.82,2143.45,-15.84,-0.73%,2115.79,2150.82,75425016,6708057.00,-
2013-06-18,2158.55,2159.29,3.08,0.14%,2138.35,2161.68,69632272,6358268.00,-
2013-06-17,2165.99,2156.22,-5.83,-0.27%,2147.03,2169.36,75757792,6844014.50,-
2013-06-14,2150.06,2162.04,13.69,0.64%,2142.78,2163.85,77857472,6874776.50,-
2013-06-13,2190.10,2148.35,-62.54,-2.83%,2126.22,2190.10,94371096,7971452.50,-
2013-06-07,2242.26,2210.90,-31.21,-1.39%,2205.07,2250.63,89978080,8105835.00,-
2013-06-06,2264.43,2242.11,-28.82,-1.27%,2240.07,2266.69,81538696,7526158.50,-
2013-06-05,2270.71,2270.93,-1.48,-0.07%,2260.87,2276.86,76483304,7114268.00,-
2013-06-04,2297.10,2272.42,-26.84,-1.17%,2264.76,2297.10,101895816,9237718.00,-
2013-06-03,2300.21,2299.25,-1.34,-0.06%,2294.11,2313.43,96882808,9164861.00,-
2013-05-31,2320.74,2300.59,-17.15,-0.74%,2299.37,2325.53,108162552,10070399.00,-
2013-05-30,2316.25,2317.75,-6.27,-0.27%,2310.49,2325.72,111913032,10354677.00,-
2013-05-29,2323.54,2324.02,2.70,0.12%,2321.17,2334.33,125250736,11431155.00,-
2013-05-24,2281.45,2288.53,12.87,0.57%,2270.25,2292.59,101441208,9202153.00,-
2013-05-23,2293.81,2275.67,-26.74,-1.16%,2274.10,2304.95,124019848,11105205.00,-
2013-05-22,2303.75,2302.40,-2.71,-0.12%,2292.43,2314.18,128360032,11529046.00,-
2013-05-21,2297.11,2305.11,5.13,0.22%,2290.12,2305.30,124173176,11302521.00,-
2013-05-20,2286.33,2299.99,17.12,0.75%,2281.90,2309.39,139150512,12884353.00,-
2013-05-17,2249.81,2282.87,31.06,1.38%,2248.41,2288.09,126126008,11124881.00,-
2013-05-16,2221.34,2251.81,27.01,1.21%,2210.77,2252.87,110284384,10225527.00,-
2013-05-15,2217.09,2224.80,7.79,0.35%,2213.58,2225.19,71722896,6665826.50,-
2013-05-14,2238.90,2217.01,-24.91,-1.11%,2205.87,2239.93,83244976,7566047.00,-
2013-05-13,2247.68,2241.92,-4.91,-0.22%,2231.36,2250.85,86211224,7919148.00,-
2013-05-10,2228.82,2246.83,13.86,0.62%,2225.81,2247.67,90335480,8128014.00,-
2013-05-09,2246.96,2232.97,-13.33,-0.59%,2221.38,2247.86,98531632,9116529.00,-
2013-05-08,2242.39,2246.30,10.72,0.48%,2235.42,2255.21,90371936,8139084.50,-
2013-05-07,2227.86,2235.57,4.41,0.20%,2219.44,2240.26,86452360,7904092.00,-
2013-05-06,2212.50,2231.17,25.67,1.16%,2212.50,2236.07,92268144,8162560.50,-
2013-05-03,2179.05,2205.50,31.37,1.44%,2179.05,2222.81,88583464,7831570.00,-
2013-05-02,2170.78,2174.12,-3.79,-0.17%,2161.14,2179.65,68337936,5987761.00,-
2013-04-26,2203.89,2177.91,-21.40,-0.97%,2173.86,2210.58,76673968,6525151.00,-
2013-04-25,2213.19,2199.31,-19.01,-0.86%,2191.85,2224.63,96704184,8448324.00,-
2013-04-24,2187.35,2218.32,33.78,1.55%,2184.11,2226.12,91600264,7897721.00,-
2013-04-23,2242.62,2184.54,-57.63,-2.57%,2182.81,2242.62,96541320,8221751.50,-
2013-04-22,2236.40,2242.17,-2.47,-0.11%,2232.26,2245.12,95233728,8224500.00,-
2013-04-19,2201.12,2244.64,47.04,2.14%,2200.58,2250.11,109660560,9538301.00,-
2013-04-18,2181.82,2197.60,3.81,0.17%,2175.44,2206.03,71616928,6188812.50,-
2013-04-17,2195.03,2193.80,-1.05,-0.05%,2178.47,2197.51,68314176,5998655.50,-
2013-04-16,2169.63,2194.85,12.90,0.59%,2165.78,2196.43,79992176,6695584.50,-
2013-04-15,2199.91,2181.94,-24.84,-1.13%,2177.39,2204.99,71632320,5816217.50,-
2013-04-12,2218.09,2206.78,-12.77,-0.58%,2204.44,2226.26,66846340,5619688.00,-
2013-04-11,2236.98,2219.55,-6.57,-0.30%,2217.26,2242.48,73632704,6213270.00,-
2013-04-10,2224.93,2226.13,0.35,0.02%,2212.56,2233.04,80619624,7109021.50,-
2013-04-09,2215.47,2225.77,14.18,0.64%,2215.47,2234.73,82896544,7313504.00,-
2013-04-08,2196.24,2211.59,-13.70,-0.62%,2180.67,2212.59,86257472,7366616.50,-
2013-04-03,2232.69,2225.29,-2.44,-0.11%,2217.25,2241.34,81795264,6880135.50,-
2013-04-02,2234.90,2227.74,-6.66,-0.30%,2220.44,2253.42,89714320,7759666.50,-
2013-04-01,2229.46,2234.40,-2.23,-0.10%,2227.31,2243.95,77411776,6699753.50,-
2013-03-29,2238.49,2236.62,0.32,0.01%,2228.81,2246.87,85565472,7335819.00,-
2013-03-28,2273.55,2236.30,-64.96,-2.82%,2232.91,2273.55,127658704,10759351.00,-
2013-03-27,2299.38,2301.26,3.59,0.16%,2289.00,2323.48,96331192,8570842.00,-
2013-03-26,2318.58,2297.67,-29.05,-1.25%,2281.12,2319.99,104449016,9181132.00,-
2013-03-25,2334.74,2326.72,-1.56,-0.07%,2319.91,2344.89,97031528,8541862.00,-
2013-03-22,2321.40,2328.28,4.04,0.17%,2314.97,2332.00,101167296,8595132.00,-
2013-03-21,2318.21,2324.24,6.87,0.30%,2311.60,2330.81,119200912,10478607.00,-
2013-03-20,2257.74,2317.37,59.94,2.66%,2257.42,2317.86,131241288,11397426.00,-
2013-03-19,2244.26,2257.43,17.42,0.78%,2232.02,2261.31,87582104,7551207.00,-
2013-03-18,2267.29,2240.02,-38.38,-1.68%,2239.21,2276.05,93122776,8148617.50,-
2013-03-15,2269.31,2278.40,8.12,0.36%,2250.00,2312.08,116477808,10157810.00,-
2013-03-14,2255.77,2270.28,6.31,0.28%,2253.31,2276.22,80294088,6921859.00,-
2013-03-13,2282.17,2263.97,-22.64,-0.99%,2253.25,2286.33,90972784,7768895.50,-
2013-03-12,2309.16,2286.60,-23.99,-1.04%,2264.83,2333.29,117664464,10063709.00,-
2013-03-11,2314.68,2310.59,-8.02,-0.35%,2296.58,2320.96,84111904,7391994.50,-
2013-03-08,2326.42,2318.61,-5.68,-0.24%,2314.59,2333.67,98794144,8843860.00,-
2013-03-07,2340.44,2324.29,-22.89,-0.98%,2304.27,2352.02,139756352,12608589.00,-
